No.,Time,Source,Destination,Protocol,Length,Info
1302145,4001.4806380000005,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12034438] Unknown Payload Type (0x191c) 
1302146,4001.777242,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302148,4001.818726,192.168.0.2,61.69.187.202,GVSP,62,Unknown Format (0xe) [Block ID: 50542 Packet ID: 12372508] Unknown Payload Type (0x0) 
1302150,4002.0297140000002,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12583490] Unknown Payload Type (0xe9a) 
1302152,4002.049339,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12603111] Unknown Payload Type (0x19e4) 
1302154,4002.04941,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12603208] Unknown Payload Type (0x366b) 
1302158,4002.0500130000005,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12603798] Unknown Payload Type (0x335f) 
1302159,4002.050069,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12603867] Unknown Payload Type (0x31ff) 
1302160,4002.050099,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 12603898] Unknown Payload Type (0x5d5) 
1302162,4002.209921,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302166,4003.0686539999997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1302168,4003.0717520000003,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302170,4003.072357,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x5962 ANY DESKTOP-BNL0PME
1302171,4003.2983409999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xe) [Block ID: 17851 Packet ID: 13852098] Unknown Payload Type (0x5d5) 
1302173,4003.483693,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x5962 ANY DESKTOP-BNL0PME
1302174,4003.529718,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302177,4003.7614479999997,192.168.0.2,113.193.151.171,GVSP,404,Unknown Format (0xe) [Block ID: 17851 Packet ID: 14315232] Unknown Payload Type (0x331e) 
1302178,4003.761499,192.168.0.2,113.193.151.171,GVSP,404,Unknown Format (0xe) [Block ID: 17851 Packet ID: 14315297] Unknown Payload Type (0x331e) 
1302179,4003.811782,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302181,4004.44505,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302182,4004.4871590000002,192.168.0.2,17.249.60.80,TCP,139,"1918  >  5223 [PSH, ACK] Seq=341 Ack=297 Win=65 Len=85"
1302184,4004.6902259999997,192.168.0.2,17.249.60.80,TCP,54,1918  >  5223 [ACK] Seq=426 Ack=371 Win=65 Len=0
1302185,4004.7808200000004,192.168.0.2,222.139.8.84,UDP,145,12236  >  63934 Len=103
1302187,4004.952,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302188,4004.952061,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302192,4005.416582,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302193,4005.416633,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302198,4005.875931,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302199,4005.8759979999995,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302200,4005.876022,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302203,4006.071084,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1302205,4006.0742159999995,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302207,4006.0748200000003,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xaa2a ANY DESKTOP-BNL0PME
1302208,4006.2773479999996,192.168.0.2,17.248.137.203,TLSv1,1259,Application Data
1302209,4006.2774159999994,192.168.0.2,17.248.137.203,TLSv1,427,Application Data
1302210,4006.3545280000003,192.168.0.2,24.226.180.60,GVSP,76,Unknown Format (0xf) [Block ID: 50585 Packet ID: 131059] Unknown Payload Type (0x2f7) 
1302213,4006.4321909999994,192.168.0.2,95.71.25.110,UDP,359,12236  >  16743 Len=317
1302215,4006.477909,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xaa2a ANY DESKTOP-BNL0PME
1302217,4006.51768,192.168.0.2,17.248.137.203,TCP,54,[TCP Dup ACK 1301585#1] 4571  >  443 [ACK] Seq=38156 Ack=43196 Win=17408 Len=0
1302219,4006.5225200000004,192.168.0.2,17.248.137.203,TCP,54,4571  >  443 [ACK] Seq=38156 Ack=44801 Win=17408 Len=0
1302220,4006.523546,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302223,4006.61637,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302224,4006.6164329999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302227,4007.0565079999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302228,4007.0565619999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302229,4007.0565850000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302230,4007.056615,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302232,4007.387508,192.168.0.2,172.219.200.57,UDP,112,12236  >  36373 Len=70
1302234,4007.460763,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302237,4007.463181,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302238,4007.4632420000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302239,4007.463274,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302240,4007.463313,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302241,4007.463354,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302246,4007.8783590000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302247,4007.878441,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302248,4007.878479,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302249,4007.878512,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302250,4007.878556,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302251,4007.878585,192.168.0.2,113.193.151.171,GVSP,404,Unknown Format (0xf) [Block ID: 17851 Packet ID: 1655153] Unknown Payload Type (0x331e) 
1302252,4007.878608,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302253,4007.878657,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302254,4007.886107,192.168.0.2,204.79.197.200,TCP,54,"4600  >  443 [RST, ACK] Seq=2699 Ack=8155 Win=0 Len=0"
1302255,4007.8866380000004,192.168.0.2,204.79.197.200,TCP,54,"4599  >  443 [RST, ACK] Seq=425 Ack=6960 Win=0 Len=0"
1302257,4008.269835,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302258,4008.269889,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302259,4008.26991,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302260,4008.2699299999995,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302262,4008.285588,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302267,4008.286982,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302268,4008.287029,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 2063606] Unknown Payload Type (0x8ae) 
1302269,4008.2870340000004,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302270,4008.287057,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302271,4008.287086,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302272,4008.424741,192.168.0.2,65.52.108.185,TLSv1,107,Application Data
1302274,4008.42792,192.168.0.2,82.41.226.62,UDP,361,12236  >  44771 Len=319
1302276,4008.6123840000005,192.168.0.2,65.52.108.185,TCP,54,2199  >  443 [ACK] Seq=4771 Ack=12421 Win=64 Len=0
1302280,4008.6885909999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302281,4008.6886619999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302282,4008.688693,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302283,4008.688733,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302284,4008.688776,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302286,4008.692133,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302289,4008.704153,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302290,4008.7042159999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302293,4008.704421,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302294,4008.7044579999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302295,4008.704513,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302297,4008.709954,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 2486523] Unknown Payload Type (0x26cb) 
1302298,4008.710008,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 2486590] Unknown Payload Type (0x26cb) 
1302299,4008.785793,192.168.0.2,104.31.113.7,TCP,54,"4611  >  2052 [FIN, ACK] Seq=400 Ack=1 Win=17408 Len=0"
1302301,4008.8572740000004,192.168.0.2,104.31.113.7,TCP,54,4611  >  2052 [ACK] Seq=401 Ack=2 Win=17408 Len=0
1302304,4009.069419,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1302306,4009.0730009999997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302308,4009.07405,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x70bb ANY DESKTOP-BNL0PME
1302316,4009.251958,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302317,4009.252008,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302318,4009.2520289999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302319,4009.252057,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302320,4009.252096,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302321,4009.2521119999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3028691] Unknown Payload Type (0x1f57) 
1302322,4009.25214,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302323,4009.252158,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3028738] Unknown Payload Type (0x1f57) 
1302324,4009.2521880000004,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302325,4009.252235,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302326,4009.252281,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302327,4009.252325,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302328,4009.2523810000002,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302330,4009.490683,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x70bb ANY DESKTOP-BNL0PME
1302331,4009.5366369999997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302334,4009.627174,192.168.0.2,213.136.79.238,UDP,361,12236  >  33483 Len=319
1302336,4009.6729619999996,192.168.0.2,213.136.79.238,UDP,361,12236  >  33483 Len=319
1302338,4009.731647,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302339,4009.731732,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302340,4009.7317590000002,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302343,4009.7318950000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3508471] Unknown Payload Type (0x1e93) 
1302344,4009.7319409999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3508522] Unknown Payload Type (0x1e93) 
1302345,4009.7319729999995,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3508554] Unknown Payload Type (0x1e93) 
1302346,4009.732061,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302350,4009.7546020000004,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302351,4009.7546729999995,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302352,4009.754706,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302353,4009.754751,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302354,4009.754797,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302355,4009.75485,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302356,4009.7548939999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302359,4010.2213420000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3997908] Unknown Payload Type (0x2ffb) 
1302360,4010.221401,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3997982] Unknown Payload Type (0x2ffb) 
1302361,4010.221486,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302363,4010.2217490000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3998326] Unknown Payload Type (0x3041) 
1302364,4010.221804,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 3998384] Unknown Payload Type (0x3041) 
1302366,4010.2345299999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 4011098] Unknown Payload Type (0x319e) 
1302367,4010.234586,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 4011168] Unknown Payload Type (0x319e) 
1302368,4010.234625,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 4011208] Unknown Payload Type (0x319e) 
1302372,4010.2402899999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302373,4010.2403619999995,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302374,4010.240394,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302375,4010.2404380000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302376,4010.2404850000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302377,4010.240542,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302378,4010.240601,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302379,4010.2406630000005,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302380,4010.240714,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302381,4010.240762,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302382,4010.240799,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302385,4011.1264109999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 4902968] Unknown Payload Type (0x3b7) 
1302389,4011.126474,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 4903056] Unknown Payload Type (0x3a46) 
1302390,4011.126509,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 4903093] Unknown Payload Type (0x3a46) 
1302393,4011.1269859999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302396,4011.258462,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302397,4011.2585329999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302398,4011.2585649999996,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302404,4011.570829,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5347392] Unknown Payload Type (0xa1c) 
1302406,4011.5709079999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5347480] Unknown Payload Type (0x2f91) 
1302407,4011.5709420000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5347521] Unknown Payload Type (0x2f91) 
1302408,4011.5709950000005,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5347559] Unknown Payload Type (0x2f91) 
1302413,4011.7936369999998,192.168.0.2,78.60.254.244,UDP,145,12236  >  55520 Len=103
1302415,4012.004783,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5781352] Unknown Payload Type (0x575) 
1302416,4012.004837,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5781418] Unknown Payload Type (0x575) 
1302417,4012.004861,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5781444] Unknown Payload Type (0x575) 
1302419,4012.010825,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5787394] Unknown Payload Type (0x46b) 
1302420,4012.01089,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5787471] Unknown Payload Type (0x46b) 
1302422,4012.010989,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 5787571] Unknown Payload Type (0x3de7) 
1302426,4012.0805729999997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
1302428,4012.08375,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302430,4012.084339,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x8011 ANY DESKTOP-BNL0PME
1302432,4012.48835,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x8011 ANY DESKTOP-BNL0PME
1302433,4012.537132,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
1302436,4012.655386,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6431944] Unknown Payload Type (0x269a) 
1302440,4012.6554579999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6432037] Unknown Payload Type (0x2542) 
1302441,4012.6554869999995,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6432068] Unknown Payload Type (0x2542) 
1302442,4012.6555310000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6432111] Unknown Payload Type (0x23f8) 
1302443,4012.655564,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6432143] Unknown Payload Type (0x2275) 
1302446,4012.6556130000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6432193] Unknown Payload Type (0x2118) 
1302447,4012.6556509999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6432232] Unknown Payload Type (0x1ff2) 
1302449,4013.118735,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6895291] Unknown Payload Type (0x849) 
1302451,4013.1188009999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6895383] Unknown Payload Type (0x849) 
1302452,4013.118829,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6895413] Unknown Payload Type (0x35e8) 
1302453,4013.118866,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6895449] Unknown Payload Type (0x35e8) 
1302454,4013.1188899999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6895474] Unknown Payload Type (0x35e8) 
1302456,4013.1206469999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6897216] Unknown Payload Type (0x3a1c) 
1302457,4013.120696,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6897278] Unknown Payload Type (0x3a1c) 
1302458,4013.1207329999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6897316] Unknown Payload Type (0x3a1c) 
1302459,4013.120757,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 6897341] Unknown Payload Type (0x3a1c) 
1302461,4013.598828,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375384] Unknown Payload Type (0x3656) 
1302469,4013.598953,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375525] Unknown Payload Type (0x3454) 
1302470,4013.5989799999998,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375564] Unknown Payload Type (0x3454) 
1302471,4013.599021,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375604] Unknown Payload Type (0x2f2d) 
1302472,4013.599057,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375632] Unknown Payload Type (0x2d9b) 
1302473,4013.5990909999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375671] Unknown Payload Type (0x2c61) 
1302474,4013.5991270000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375708] Unknown Payload Type (0x1a55) 
1302475,4013.599161,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375741] Unknown Payload Type (0x18d6) 
1302476,4013.599201,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375782] Unknown Payload Type (0x18d6) 
1302477,4013.5992340000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7375815] Unknown Payload Type (0x1732) 
1302478,4013.9469159999994,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302479,4014.0307060000005,192.168.0.2,35.185.84.145,TCP,55,[TCP Keep-Alive] 4598  >  443 [ACK] Seq=1580 Ack=7022 Win=16128 Len=1
1302481,4014.10014,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876697] Unknown Payload Type (0x1ed9) 
1302483,4014.100206,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876779] Unknown Payload Type (0x1ed9) 
1302484,4014.1002299999996,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876814] Unknown Payload Type (0x1ed9) 
1302485,4014.100265,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876849] Unknown Payload Type (0x1ed9) 
1302486,4014.100296,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876873] Unknown Payload Type (0x1ed9) 
1302487,4014.100336,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876907] Unknown Payload Type (0x1ed9) 
1302488,4014.100374,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876955] Unknown Payload Type (0x1ed9) 
1302489,4014.100403,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7876984] Unknown Payload Type (0x1ed9) 
1302490,4014.1004390000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7877021] Unknown Payload Type (0x1ed9) 
1302491,4014.1004780000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7877059] Unknown Payload Type (0x1ed9) 
1302492,4014.100508,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 7877087] Unknown Payload Type (0x1ed9) 
1302495,4014.4308450000003,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270
1302497,4014.544376,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8320944] Unknown Payload Type (0x100) 
1302498,4014.544429,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8321011] Unknown Payload Type (0x100) 
1302500,4014.587526,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8364092] Unknown Payload Type (0x2654) 
1302504,4014.587783,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8364360] Unknown Payload Type (0x29a) 
1302505,4014.587828,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8364409] Unknown Payload Type (0x29a) 
1302506,4014.5878740000003,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8364453] Unknown Payload Type (0x3f42) 
1302507,4014.587918,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0xf) [Block ID: 17851 Packet ID: 8364497] Unknown Payload Type (0x37f3) 
