ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 19 12:39:16 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Thu Oct 19 12:44:16 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 19 12:34:15 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0,0,0,Thu Oct 19 12:39:16 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Oct 19 09:13:48 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,6 hrs 5 min 50 sec,25.6,9660057,60659433,Thu Oct 19 15:19:39 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Thu Oct 19 07:38:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 55 min 43 sec,11.1,3477411,21042532,Thu Oct 19 12:34:15 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 18 19:10:52 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,13 hrs 57 min 53 sec,27.0,22785720,145558075,Thu Oct 19 09:08:45 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 18 18:55:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 21 sec,17.6,336111,1688618,Wed Oct 18 19:10:52 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 18 14:00:00 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 55 min 30 sec,24.3,9876246,44032946,Wed Oct 18 18:55:31 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 18 13:55:00 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 hrs 25 min 52 sec,39.9,7522192,89956364,Wed Oct 18 19:20:52 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 18 13:49:59 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,9.8,161159,206742,Wed Oct 18 13:55:00 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 18 13:24:56 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,35 min 4 sec,19.4,804031,4287920,Wed Oct 18 14:00:00 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 18 13:14:55 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,23.4,307348,1453236,Wed Oct 18 13:24:56 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 18 10:34:35 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 45 min 14 sec,7.5,1283109,4654546,Wed Oct 18 12:19:49 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 18 10:29:35 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,20.1,563832,191324,Wed Oct 18 10:34:35 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 19:09:05 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0,0,0,Tue Oct 17 19:14:05 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 17 18:59:05 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,18 hrs 15 min 50 sec,20.5,24260506,144233629,Wed Oct 18 13:14:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 17 16:33:56 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 20 min 8 sec,24.8,4843279,21214969,Tue Oct 17 18:54:04 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 16:13:54 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 55 min 10 sec,8.5,2607038,8544507,Tue Oct 17 19:09:05 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 17 16:13:54 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 2 sec,57.0,1663525,6903390,Tue Oct 17 16:33:56 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 17 14:38:34 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,1 hrs 30 min 19 sec,29.7,3246351,15037089,Tue Oct 17 16:08:53 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 17 13:48:31 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,40 min 1 sec,28.5,1165915,4593025,Tue Oct 17 14:28:33 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 13:13:28 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 2 sec,2.6,127419,199431,Tue Oct 17 13:38:30 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 12:03:21 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,1 hrs 10 min 7 sec,19.1,578309,9454105,Tue Oct 17 13:13:28 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 11:53:19 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0,0,0,Tue Oct 17 11:58:20 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 10:23:06 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 30 min 13 sec,8.8,590072,5343826,Tue Oct 17 11:53:19 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 10:03:03 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,20 min 2 sec,3.8,183413,393041,Tue Oct 17 10:23:06 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 09:58:02 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,9.5,313849,44008,Tue Oct 17 10:03:03 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 09:27:58 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,30 min 4 sec,5.4,351873,876933,Tue Oct 17 09:58:02 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 09:22:57 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0.5,8931,9911,Tue Oct 17 09:27:58 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 17 08:22:49 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 hrs 15 min 41 sec,63.5,19315898,127098022,Tue Oct 17 13:38:30 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 08:17:49 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 5 min 8 sec,19.1,1558316,7776744,Tue Oct 17 09:22:57 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Tue Oct 17 08:12:48 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,5 min 0 sec,5.9,94602,127637,Tue Oct 17 08:17:49 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 15:40:38 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,10 min 0 sec,0,0,0,Mon Oct 16 15:50:38 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 14:10:26 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 30 min 11 sec,5.3,1305676,2250414,Mon Oct 16 15:40:38 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 12:20:14 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Mon Oct 16 12:25:14 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 12:10:13 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,3.5,117276,148596,Mon Oct 16 12:20:14 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 12:05:12 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,1.5,35275,22293,Mon Oct 16 12:10:13 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 09:54:53 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 10 min 19 sec,14.1,2754898,10989574,Mon Oct 16 12:05:12 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Oct 16 08:14:41 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,7 hrs 25 min 56 sec,52.1,30923253,140721303,Mon Oct 16 15:40:37 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Mon Oct 16 08:04:40 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 50 min 12 sec,10.9,1977806,7028428,Mon Oct 16 09:54:53 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 18:50:48 BRT 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Wed Oct 11 18:55:48 BRT 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 15:55:16 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 55 min 31 sec,8.9,4296789,7420155,Wed Oct 11 18:50:48 BRT 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 15:05:09 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,50 min 6 sec,6.1,710126,1572803,Wed Oct 11 15:55:16 BRT 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 12:29:47 BRT 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Wed Oct 11 12:34:47 BRT 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 12:24:46 BRT 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0,0,0,Wed Oct 11 12:29:47 BRT 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 08:33:42 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 51 min 3 sec,10.7,2387308,16229153,Wed Oct 11 12:24:46 BRT 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Oct 11 08:23:41 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 hrs 1 min 59 sec,48.5,36385739,180995024,Wed Oct 11 18:25:41 BRT 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Wed Oct 11 08:13:40 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 1 sec,90.0,1100701,12426950,Wed Oct 11 08:33:42 BRT 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 10 16:53:03 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 10 min 4 sec,17.4,1033748,6336379,Tue Oct 10 18:03:08 BRT 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 10 13:52:42 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 45 min 20 sec,21.9,2912747,23636601,Tue Oct 10 16:38:02 BRT 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Oct 10 09:13:30 BRT 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 34 min 10 sec,56.2,7500728,102397007,Tue Oct 10 13:47:41 BRT 2017
